smiles,mp
Cc1ccc2c(c1)CC1(CCC(=O)CC1)C21OCCO1,125.5
Cc1ccc2c(c1)C1(OCCO1)C1(CCC(=O)CC1)C2,117
COc1ccc2c(c1)CC1(CCC(=O)CC1)C21OCCO1,143
ON=C1CCC2(CC1)Cc1ccccc1C2,121
O=C1CCC2(CC1)Cc1ccccc1C2,92.5
OC1CCC2(CC1)Cc1ccccc1C2,77
Cc1ccc2c(c1)CC1(CCC(NCCCC(=O)c3ccc(F)cc3)CC1)C2,205
C=C1c2ccccc2CC12CCC(N1CCCCC1)CC2,94
O=C1CCC2(CC1)CC(=O)c1ccccc1C2,159
CCC(C)(C)c1cc(C(=O)O)c(O)c(C(C)(C)CC)c1,132.5
CCC(C)(C)c1cccc(C(=O)NN)c1O,156.5
COc1ccc2c(c1)CCC1=C2CCC(=O)C1,76
NC(=O)NC1CCC(Cl)CC1,177.5
CC1(C)CCC(NC(N)=O)CC1,175
Cc1nc(N)nc(O)c1I,212
CCc1nc(N)nc(O)c1I,199.5
CCCc1nc(N)nc(O)c1I,233.5
CCOC(=O)Cc1cc(O)nc(N(CC)CC)n1,99
COC1CCN(S(=O)(=O)c2ccc(S(N)(=O)=O)c(Cl)c2)CC1,166
NS(=O)(=O)c1ccc(S(=O)(=O)N2CCC(=O)CC2)cc1Cl,195.5
COC1CCN(S(=O)(=O)c2ccc([N+](=O)[O-])cc2C(F)(F)F)CC1,142
COC1CCN(S(=O)(=O)c2ccc(S(=O)(=O)Cl)cc2C(F)(F)F)CC1,118
COC1CCN(S(=O)(=O)c2ccc(S(N)(=O)=O)cc2C(F)(F)F)CC1,136.5
COC1CCN(S(=O)(=O)c2ccc(S(N)(=O)=O)cc2)CC1,153.8
NS(=O)(=O)c1ccc(S(=O)(=O)N2CCC(=O)CC2)cc1,194.5
Oc1nc(Cl)n(-c2ccccc2)n1,148
CCn1nc(O)nc1Cl,109
CC(C)Cn1nc(O)nc1Cl,85
CC(C)n1nc(Br)nc1O,156
CSc1nc(O)nn1C(C)C,91
CSc1nc(O)nn1-c1ccccc1,176.5
CS(=O)(=O)c1nc(O)nn1-c1ccccc1,174
CC(C)N(CCOc1cccc2nc(Cl)c3ccccc3c12)C(C)C,89.5
Cc1nc[nH]c1CSCCNc1cc[nH]c(=O)n1,250
Cc1nc[nH]c1CSCCNc1cc(=O)cc[nH]1,209
Cc1nc[nH]c1CSCCNC1=NCCS(=O)(=O)N1,146.5
CSc1nc(C)c(Cc2ccccc2)c(=O)[nH]1,220.8
Cc1nc[nH]c1CSCCNc1nc(C)c(Cc2ccccc2)c(=O)[nH]1,140.8
CCOc1cc(NCCSCc2[nH]cnc2C)nc2ccccc12,153
Cc1nc[nH]c1CSCCNC1=Nc2ccccc2C(=O)C1,122.5
N=c1cc(NCCCCc2c[nH]cn2)ccs1,210
Cc1nc[nH]c1CSCCNc1nc(C)c(-c2ccccc2)c(=O)[nH]1,216.5
CCCOC(=O)C1=C(C)N(c2ccccc2C#N)C(C)=C(C(=O)OC)C1,188
CC(=O)C(=NNc1cccc(C(F)(F)F)c1)C(C)=O,108.2
CN(C)CC=C(c1ccc(-c2ccccc2)cc1)c1ccc(-c2ccccc2)cc1,94.5
O=C(c1ccc(Cl)cc1)c1ccc2c(c1)Cc1ccccc1-2,183
O=C(c1ccc(I)cc1)c1ccc(-c2ccc(Cl)cc2)cc1,218
CN(C)C(=O)C=C(c1ccc(-c2ccccc2)cc1)c1ccc(-c2ccccc2)cc1,121
N#CCC(O)(c1ccc(-c2ccccc2)cc1)c1ccc(-c2ccccc2)cc1,169
NCCC(O)(c1ccc(-c2ccccc2)cc1)c1ccc(-c2ccccc2)cc1,177
N#CC=C(c1ccc(-c2ccccc2)cc1)c1ccc(-c2ccccc2)cc1,154
O=CNCC=C(c1ccc(-c2ccccc2)cc1)c1ccc(-c2ccccc2)cc1,172
CC(=O)NCC=C(c1ccc(-c2ccccc2)cc1)c1ccc(-c2ccccc2)cc1,247.5
N#CCCc1cccc(O)c1,65
NN(C(=O)c1ccc(Cl)c(Cl)c1)c1ccccc1,172.2
NN(C(=O)c1ccccc1)c1cc(Cl)ccc1Cl,161.5
NN(C(=O)c1ccc(F)cc1)c1ccccc1,178
NN(C(=O)c1ccccc1Cl)c1ccccc1,155
CC(C)c1ccc(C(=O)N(N)c2ccccc2)cc1,199.5
Cc1ccccc1N(N)C(=O)c1ccccc1,183.8
Cc1cccc(C(=O)N(N)c2ccccc2)c1,162.5
NN(C(=O)c1ccc(I)cc1)c1ccccc1,210.5
Cc1cc(C)cc(C(=O)N(N)c2ccccc2)c1,198
Cc1cc(C(=O)N(N)c2ccccc2)ccc1[N+](=O)[O-],163.8
Cc1ccc(C)c(C(=O)N(N)c2ccccc2)c1,208.5
NN(C(=O)c1ccc([N+](=O)[O-])cc1Cl)c1ccccc1,179.5
NN(C(=O)c1ccc(Br)cc1)c1ccccc1,200.5
COC(=O)Nc1ccc(O)c(Cl)c1,97
CC(C)OC(=O)Nc1ccc(O)c(Cl)c1,89.5
CC(=O)c1cc([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c1,86.25
CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)=O)cc1[N+](=O)[O-],71.5
c1cc2c3c(cccc3c1)NN=N2,80.5
CC(=O)Nc1cccc2cccc(N=[N+]=[N-])c12,148.5
[N-]=[N+]=Nc1cccc2cccc(O)c12,66
CCC(C)(C)c1ccc(OCC(=O)Nc2cccc(C(C)=O)c2)c(C(C)(C)CC)c1,135
O=CN[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,181
O=C(CC(=S)S)c1ccc(Oc2ccccc2)cc1,78
S=C(S)CC(=S)c1ccc(-c2ccccc2)cc1,90
S=C1CC(c2ccccc2)=Nc2ccccc2N1,229
CCCOC(=O)N1CCN(C(=O)c2cc(S(=O)(=O)N(C)C)ccc2N)CC1,175
CCCCOC(=O)N1CCN(C(=O)c2cc(S(=O)(=O)N(C)C)ccc2N)CC1,176
COC(=O)N1CCN(C(=O)c2cc(S(=O)(=O)NN(C)C)ccc2N)CC1,170
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](Cl)C[C@]12C,186.5
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](Cl)C[C@@]21C,194.5
N#Cc1cc(C(=O)c2ccccc2)ccc1O,185.5
N#Cc1cc(C(=O)c2ccncc2)ccc1O,310.5
N#Cc1cc(C(=O)c2cccs2)ccc1O,216
N#Cc1cccc(C(F)(F)F)c1O,134
CCc1ccc2c(c1)C(=O)CCCC(=O)N2,139
O=C1CCCC(=O)c2cc(OCc3ccccc3)ccc2N1,169.5
CC(=O)c1cnc2onc(C)c2c1O,162
CC(=O)c1cnc2onc(C)c2c1Cl,63
CCCCNc1c(C(C)=O)cnc2onc(C)c12,116.5
Cc1c2ccncc2c(C)c2c1[nH]c1ccc(O)cc12,308
CCCCCCCCCCCC(=O)Oc1ccc2[nH]c3c(C)c4ccncc4c(C)c3c2c1,189
Cc1c2cnccc2c(C)c2c1c1cc(O)ccc1n2C,337.5
Cc1[nH]c2ccc(F)cc2c1CCC(=O)N1CCN(c2ccccc2)CC1,170.8
Cc1[nH]c2ccccc2c1CCC(=O)N1CCN(c2ccccc2)CC1,120.5
Cc1[nH]c2ccc(F)cc2c1CCCN1CCN(c2ccccc2)CC1,146.5
COc1ncccc1C(=O)NCCc1ccncc1,85.5
N=C(C1=C(O)C(=O)c2ccccc2C1=O)c1ccccc1,258.5
O=S(=O)(O)c1ccccc1Nc1ccnc2cc(Cl)ccc12,300
CN(C)C1CCN(S(=O)(=O)c2ccc(Nc3ccnc4cc(Cl)ccc34)cc2)CC1,230.5
CCCCN1CCC(NS(=O)(=O)c2ccc(Nc3ccnc4cc(Cl)ccc34)cc2)CC1,190.5
CCCCN1CCC(NS(=O)(=O)c2ccc(NC(C)=O)cc2)CC1,174.5
O=S(=O)(NC1CCN(C2CCCCC2)CC1)c1ccc(Nc2ccnc3cc(Cl)ccc23)cc1,192.5
O=S(=O)(O)c1cccc(Nc2ccnc3cc(Cl)ccc23)c1,300
O=S(=O)(O)c1ccc(Nc2ccnc3cc(Cl)ccc23)cc1Cl,282.5
Cc1ccc(NC(=S)NCCCO)c(C)c1,91.5
N=c1ccccn1Cc1ccccc1,53
COC(=O)CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,137.5
COC(=O)CN1C(=O)CN=C(c2ccccc2Cl)c2cc(Cl)ccc21,193.5
COC(=O)CN1C(=O)CN=C(c2ccccc2Cl)c2ccccc21,166.8
COC(=O)CN1C(=S)CN=C(c2ccccc2)c2cc(Cl)ccc21,181
COC(=O)CN1C(=S)CN=C(c2ccccc2Cl)c2cc(Cl)ccc21,191.5
COC(=O)CN1C(=S)CN=C(c2ccccc2Cl)c2ccccc21,183.5
Nc1nc(-c2ccc(F)cc2)c(CC(=O)O)s1,267.5
CCOC(=O)CCc1sc(N)nc1-c1ccc(Cl)cc1,160.5
O=C(O)Cc1sc(Nc2ccccc2)nc1-c1ccc(Cl)cc1,256.5
CCOC(=O)Cc1sc(NC(C)=O)nc1-c1ccc(Cl)cc1,187.5
CCOC(=O)Cc1sc(NC(=O)Nc2ccccc2)nc1-c1ccc(Cl)cc1,192.5
BrCCCCOc1ccc2c(c1)OCO2,53
BrCCCCCOc1ccc2c(c1)OCO2,55.5
BrCCCCCCCOc1ccc2c(c1)OCO2,46
CCC(=O)C(CCCCCCOc1ccc2c(c1)OCO2)C(=O)CC,45.5
CCC(=O)C(CCCOc1ccc2c(c1)OCO2)C(=O)CC,68
COc1ccc2cc(-c3noc(C)n3)c(=O)oc2c1,219
S=C=Nc1ccc2nc(Oc3ccccc3)sc2c1,118.5
Cn1c(Oc2cccc(N=C=S)c2)nc2ccccc21,122.5
Cn1c(Oc2ccc(N=C=S)cc2)nc2ccccc21,60
S=C=Nc1ccc(Sc2nc3ccccc3s2)cc1,85.25
Cc1ccc(Oc2nc3ccc(N=C=S)cc3s2)cc1,122
CC(=O)Nc1ccc(Cl)cc1C(=O)c1c(F)cccc1F,111
Nc1ccc(Cl)cc1C(=O)c1c(F)cccc1F,104
NCC(=O)Nc1ccc(Cl)cc1C(=O)c1c(F)cccc1F,134
Fc1cccc(F)c1C1=NCC(=S)Nc2ccc(Cl)cc21,223.2
S=C1CN=C(c2ccccc2Cl)c2cc(Cl)ccc2N1,252
CC1=NCC(=S)Nc2ccc(Cl)cc21,202
C#CCNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=NC1,201.8
Cc1cnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,148.5
Clc1ccc2c(c1)C(c1ccccc1)=NCc1nccn1-2,147
Clc1ccc2c(c1)C(c1ccccc1Cl)=NCc1nccn1-2,179.5
CCOC(=O)CCCOc1ccc(C23CC4CC(CC(C4)C2)C3)cc1,45.5
NC(=O)CCCOc1ccc(C23CC4CC(CC(C4)C2)C3)cc1,176.5
O=C(O)CCCOc1ccc(C23CC4CC(CC(C4)C2)C3)cc1Cl,165
CCOC(=O)/C=C(/C)Oc1ccc(C23CC4CC(CC(C4)C2)C3)cc1,97.5
CCOC(=O)COc1ccc(C23CC4CC(CC(C4)C2)C3)cc1,89.5
CCOC(=O)/C=C/COc1ccc(C23CC4CC(CC(C4)C2)C3)cc1,92
O=C(O)CCCOc1ccc(C23CC4CC(CC(C4)C2)C3)cc1,171
O=C(O)CCCOc1ccc(C2C3CC4CC(C3)CC2C4)cc1,164
Cc1cc2oc(C(=O)O)cc(=O)c2c(C)c1Cl,289.5
CCOC(=O)c1cc(=O)c2c(C)c(Cl)c(C)cc2o1,115
Cc1cc2oc(C(N)=O)cc(=O)c2c(C)c1Cl,300
Cc1cc2oc(C#N)cc(=O)c2c(C)c1Cl,142.5
Cc1ccc2c(c1)c1cc(C(=O)c3ccccc3C(=O)O)ccc1n2CCC#N,190
CC(C)CCOc1cccc2oc(-c3nnn[nH]3)cc(=O)c12,165.5
CCCc1ccc(OCCC(C)C)c2c(=O)cc(-c3nnn[nH]3)oc12,199.5
C=CCc1ccc(OCCC(C)C)c2c(=O)cc(-c3nnnn3Cc3ccccc3)oc12,93.25
CCCc1ccc(O)c2c(=O)cc(-c3nnn[nH]3)oc12,243.8
Oc1ccccc1C1OCCO1,68.5
CC(C)(C)OC(=O)N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,148
COc1cc(NC(C)=O)c(OC)cc1C#N,166.5
COc1ccc2c(c1)CC[C@@H]1C2=CC[C@]2(C)[C@@H](OC(C)(C)C)CC[C@@H]12,131.5
N#CCC(=O)Nc1cc(N)ccc1[N+](=O)[O-],219
CC(=O)Nc1c(C#N)ccc(C#N)c1[N+](=O)[O-],232.5
N#CCC(=O)Nc1ccc(N)c([N+](=O)[O-])c1,219.5
Nc1ccc(NC(=O)CC(=O)c2ccccc2)cc1[N+](=O)[O-],182.5
CCOC(=O)CC(=O)Nc1ccc(N)c([N+](=O)[O-])c1,134.5
CCOC(=O)CC(=O)Nc1ccc(NC(=O)CC(=O)OCC)c([N+](=O)[O-])c1,96.5
CC(=O)CC(=O)Nc1ccc(N)c([N+](=O)[O-])c1,146.5
O=C(O)c1ccc2c(c1)oc(=O)c1cc(C(=O)O)ccc12,300
CCCCCC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1,55
NC(=O)Cc1ccc2c(c1)CCc1ccccc1C2=O,174
N#CCc1cccc(CCc2ccccc2C(=O)O)c1,116.5
O=C(O)Cc1ccc2c(c1)CCc1ccccc1C2=O,154
CC(C)SN(Cc1ccccc1)P(=S)(N(Cc1ccccc1)SC(C)C)N(Cc1ccccc1)SC(C)C,92.5
CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Nc1ccc(N)cc1,210
Nc1ccc(Nc2c(NCc3ccccc3)cc(C(=O)O)cc2S(N)(=O)=O)cc1,244
Nc1ccc(Nc2c(NCc3ccco3)cc(C(=O)O)cc2S(N)(=O)=O)cc1,232
CC(=O)Nc1c(S(N)(=O)=O)cc(C(=O)O)c(Nc2ccccc2)c1NCc1ccco1,250
CC(=O)Nc1ccc(Nc2c([N+](=O)[O-])cc(C(=O)O)cc2S(=O)(=O)NC(C)=O)cc1,180
Nc1ccc(Nc2c(NCc3ccccc3)cc(C(=O)O)cc2S(=O)(=O)Nc2ccccc2N)cc1,225
CC(=O)Nc1ccccc1NS(=O)(=O)c1cc(C(=O)O)cc([N+](=O)[O-])c1Cl,226
CC(=O)Nc1ccc(Nc2c([N+](=O)[O-])cc(C(=O)O)cc2S(=O)(=O)Nc2ccccc2NC(C)=O)cc1,252.5
CC(=O)Nc1ccc(Nc2c(NCc3ccccc3)cc(C(=O)O)cc2S(=O)(=O)Nc2ccccc2NC(C)=O)cc1,268
Nc1ccc(Nc2c(NCc3ccccc3)cc(C(=O)O)cc2S(=O)(=O)Nc2ccc(N)cc2)cc1,238
Nc1ccc(Nc2c(NCc3ccco3)cc(C(=O)O)cc2S(=O)(=O)Nc2ccccc2N)cc1,182
CC(=O)Nc1ccc(Nc2c(NCc3ccco3)cc(C(=O)O)cc2S(=O)(=O)Nc2ccccc2NC(C)=O)cc1,258
COCN(C(=O)Nc1ccc(Cl)cc1)C(=O)c1c(Cl)cccc1Cl,122
CC(=O)CNC(=O)Cc1ccccc1,126
CC1(Br)C(Br)=C(Br)C(Br)=C1Br,60.5
Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(O)c1[N+](=O)[O-],85
CS(=O)(=O)Cc1cc(C(=O)C=O)ccc1OCc1ccccc1,109
c1ccc(C(c2ccccc2)(c2cncnc2)n2ccnc2)cc1,161
Clc1ccc(C(c2ccccc2)(c2ccccc2)n2ccnc2)cc1,125
Fc1ccc(C(c2ccccc2)(c2ccccc2)n2ccnc2)cc1,146
Fc1ccc(C(Cl)(c2ccccc2)c2ccccc2)cc1,88
Clc1cccc(C(c2ccccc2)(c2ccccc2)n2ccnc2)c1,101
CNC(=O)Nc1ccccc1,149.8
CNC(=O)NC1CCCCC1,135.5
NCCC(=O)N(N)S(=O)(=O)c1ccccc1,136
CC(=O)Nc1ccc(N=C=S)cc1O,69
CCc1nc2ccc(N=C=S)cc2s1,71
CCCCCCCCCCCCCC(=O)Nc1ccc(OC)c(Nc2cc(=O)n(-c3c(Cl)cc(Cl)cc3Cl)[nH]2)c1,91
NCCCCNC(=O)C(=O)NCCCCN,107
N#Cc1ccc(Oc2ccccc2)cc1Oc1ccccc1,85.5
C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC[C@@]5(C)C[C@@H](O)CC[C@]5(C)[C@H]4CC(=O)[C@@]32C)O[C@]12CC[C@@H](C)CO2,243.5
Cc1cccn2c(=O)cc(/C=C/c3ccccc3)nc12,151
CCCc1cc(=O)n2cccc(C)c2n1,59.5
CCN(CC)CCOc1ccccc1C(=O)C(=O)c1ccccc1OCCN(CC)CC,243.5
CN(C)CCCOc1ccccc1C(=O)C(=O)c1ccccc1OCCCN(C)C,212.5
CCN(CC)CCOc1cccc(C(=O)C(=O)c2cccc(OCCN(CC)CC)c2)c1,135.5
CN(C)CCCOc1cccc(C(=O)C(=O)c2cccc(OCCCN(C)C)c2)c1,169
CC(C)N(CCOc1cccc(C(=O)C(=O)c2cccc(OCCN(C(C)C)C(C)C)c2)c1)C(C)C,158
O=C(C(=O)c1ccccc1OCCN1CCCCC1)c1ccccc1OCCN1CCCCC1,257
O=C(C(=O)c1ccccc1OCCN1CC2CCC(CC2)C1)c1ccccc1OCCN1CC2CCC(CC2)C1,205
O=C(C(=O)c1ccccc1OCCN1CCCC1)c1ccccc1OCCN1CCCC1,196
O=C(C(=O)c1cccc(OCCN2CCCCC2)c1)c1cccc(OCCN2CCCCC2)c1,210
O=C(C(=O)c1cccc(OCCCN2CCCC2)c1)c1cccc(OCCCN2CCCC2)c1,137.5
c1cnc(-c2noc(C3CC3)n2)cn1,96.5
Cc1nc(-c2cnccn2)no1,102
CCc1nc(-c2cnccn2)no1,54.5
c1cc(-c2noc(C3CC3)n2)cnn1,116
CCc1nc(-c2ccnnc2)no1,73.5
c1cc(-c2noc(C3CC3)n2)ncn1,91.5
c1cnc(-c2nc(C3CC3)no2)cn1,62.5
CON(C)c1nc(C)cc(O)n1,128.5
S=c1sscc1-c1ccccc1,123
CCn1ncc2c(C(F)(F)F)cc(=O)[nH]c21,178.5
O=CN(c1cccc(C(F)(F)F)c1)c1cccc(C(F)(F)F)c1,64
CC(=O)N(c1cccc(C(F)(F)F)c1)c1cccc(C(F)(F)F)c1,73.5
CC(=O)Nc1sc([N+](=O)[O-])cc1C(=O)O,239
CC(=O)Nc1ccc([N+](=O)[O-])s1,226
O=C1OCCc2ccc([N+](=O)[O-])cc21,124.5
C=CCOc1cc(OC)cc(C(=O)OC)c1,196
O=C1c2cccc3cccc(c23)C(=O)N1CCO,172.5
O=C1c2cccc3cccc(c23)C(=O)N1CCCCCCBr,95.5
O=C1c2cccc3cccc(c23)C(=O)N1CCCCCBr,114
O=C1c2cccc3cccc(c23)C(=O)N1CCN1CCC(O)(c2ccccc2)CC1,178
O=C1C(Cl)=C(NC2CCCC2)C(=O)c2ccccc21,82
Clc1cc2c(oc3c(Cl)c(Br)c(Cl)c(Br)c32)c(Br)c1Br,289
Clc1cc(Br)c2oc3c(Cl)c(Br)c(Cl)c(Br)c3c2c1,221
CCOC(=O)CC1=C[C@@H]2[C@H](CC[C@]3(C)[C@@H](O)CC[C@@H]23)c2ccc(O)cc21,178
CCOC(=O)C[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)c2ccc(O)cc21,137.8
C[C@]12CC[C@@H]3c4ccc(O)cc4[C@H](CC(=O)O)C[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,260.5
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)CCC(=O)O,213
COc1ccc2c(O)cccc2c1,74
Oc1cccc2c1C[C@@H](O)[C@H](O)C2,183.5
Nc1nc2ccc(Cl)cc2nc1N,290
Cc1nc2nc3cc(Cl)ccc3nc2[nH]1,300
CCCCC(=O)OCc1cnc(C)c(O)c1,114.5
CCNC(=O)OCc1cnc(C)c(OC(=O)NCC)c1,121.5
COC(=O)OCc1cnc(C)c(OC(=O)OC)c1,65
CC(=O)Oc1cc(COC(=O)c2ccccc2)cnc1C,57
Cn1c(NC(=N)N)nc2ccccc21,178.5
N=C(N)Nc1nc2ccccc2n1Cc1ccccc1,167
N=C(N)Nc1nc2ccc([N+](=O)[O-])cc2[nH]1,306
Cc1ccc2nc(NC(=N)N)[nH]c2c1C,123
Brc1ccc2nc(NC3=NCCN3)[nH]c2c1,265
O=S(=O)(O)c1ccc2nc(NC3=NCCN3)[nH]c2c1,360
Clc1ccc2nc(NC3=NCCN3)[nH]c2c1,241.5
Cc1ccc2nc(NC3=NCCN3)[nH]c2c1,265
c1ccc(Cn2c(NC3=NCCN3)nc3ccccc32)cc1,165.5
Oc1ccc2nc(NC3=NCCN3)[nH]c2c1,256
Clc1cc2nc(NC3=NCCN3)[nH]c2c(Cl)c1Cl,325
Brc1cc2nc(NC3=NCCN3)[nH]c2cc1Br,264
Cc1cc2nc(NC3=NCCN3)[nH]c2cc1C,266
Nc1ccc(OCc2ccccc2)cc1[N+](=O)[O-],140
N=C(N)Nc1nc2ccc(OCc3ccccc3)cc2[nH]1,225.5
CC(=O)Nc1ccc2nc(NC3=NCCN3)[nH]c2c1,294
Cc1ccc2nc(NC3=NCCN3)[nH]c2c1C,201.5
Clc1cc2nc(NC3=NCCN3)[nH]c2cc1Cl,268.5
Clc1c(Cl)c(Cl)c2[nH]c(NC3=NCCN3)nc2c1Cl,310
N=C(N)Nc1nc2cc(Cl)cc(Cl)c2[nH]1,264.5
N=C(N)Nc1nc2ccc(C(F)(F)F)cc2[nH]1,207.5
CCCCCCCC(c1cc(C)ccc1O)c1cc(C)ccc1O,108.3
CCNc1nc(-c2ccccc2)c(-c2ccccc2)nc1Cl,118.5
CCn1c(C)nc2nc(-c3ccccc3)c(-c3ccccc3)nc21,179.2
Cc1ccc(OC(=O)c2cccc(C(=O)Oc3ccc(C)cc3-n3nc4ccccc4n3)c2)c(-n2nc3ccccc3n2)c1,116.5
CCOC(OCC)c1ccc(Cl)cc1,151.5
CC(=O)OC[C@H]1O[C@@H](n2cnc3c(O)nc(Nc4ccccc4)nc32)[C@H](OC(C)=O)[C@@H]1OC(C)=O,234.5
CNc1nc(=O)c2ccccc2n1Cc1ccc(F)cc1,253
CN(C)c1nc(=O)c2ccccc2n1Cc1ccc(F)cc1,164.5
COc1ccc(CNc2ncnc(Cl)c2N)cc1OC,186.5
COc1ccc(Cn2cnc3c(Cl)ncnc32)cc1OC,161
CCCNc1ncnc2c1ncn2Cc1ccc(OC)c(OC)c1,118.5
COc1c(C#N)cc([N+](=O)[O-])cc1C#N,146
N#Cc1cc([N+](=O)[O-])cc(C#N)c1O,229.5
Clc1ccnc2cc3c(cc12)OCO3,131
Cn1cc(C(=O)NCCC2CCN(S(=O)(=O)NC(=O)NC3CCCCC3)CC2)c(=O)n(C)c1=O,206
OC1(c2ccc(C(F)(F)F)cc2)CCN(Cc2ccccc2)CC1,116
OC1(c2ccc(C(F)(F)F)cc2)CCNCC1,131.2
O=C(CCC(=O)N1CCCCC1)c1ccc(F)cc1,70.5
CCCCCCCCCCCCCCCCCCN1C(=O)C2(CCCCC2)NC2(CCCCC2)C1=O,39.5
CCOC(=O)C(C)(C(=O)OCC)c1ccc(N)c(C(F)(F)F)c1,74
CCN(C(=O)c1ccccc1C(=O)c1ccc(Cl)cc1)[C@@H]1CCCC[C@@H]1NS(=O)(=O)c1ccc(C)cc1,179
Cc1ccc(S(=O)(=O)N[C@@H]2CCCC[C@H]2N)cc1,94
CC(=O)N[C@@H]1CCCC[C@H]1NS(=O)(=O)c1ccc(C)cc1,175
CCN[C@@H]1CCCC[C@H]1NS(=O)(=O)c1ccc(C)cc1,113
CCN(C(=O)c1ccccc1C(=O)c1ccccc1)[C@@H]1CCCC[C@H]1NS(=O)(=O)c1ccc(C)cc1,202.8
CCN1C(c2ccccc2C(=O)c2ccccc2)=N[C@@H]2CCCC[C@H]21,81.5
O=Cc1coc2c(c1=O)CCc1ccccc1-2,154.5
COc1cccc2c1CCc1c-2occ(C=O)c1=O,201.5
CC(O)(O)CCc1ccc(Cl)cc1Cl,83.2
Cc1cccc2c1C(=O)CC2=O,126.5
O=C1Cc2ccccc2C1=O,172
Cc1ccc2c(-c3ccc(F)cc3)nc(=O)n(C(C)C)c2c1,173
CC1(C)C(=O)Oc2ccc(OS(C)(=O)=O)cc21,120.5
Cn1nc(SCSc2nn(C)c3ccc(Cl)cc3c2=O)c(=O)c2cc(Cl)ccc21,353
CSc1nn(C)c2ccccc2c1=O,174
Cn1nc(S(C)(=O)=O)c(=O)c2ccccc21,203
Cn1nc(S(C)(=O)=O)c(=O)c2ccc(Cl)cc21,271
Nc1ccc(CN2CCN(c3ccccc3)CC2)cc1,105
CC(=O)Nc1nnc(C(F)(F)C(Cl)Cl)s1,183
Nc1nnc(C(F)(F)C(Cl)Cl)s1,181.5
Nc1nnc(C(F)(F)C(Cl)Cl)o1,171
NNc1nc2c(Cl)cccc2s1,233.5
COc1cccc2sc(NN)nc12,217.5
Cc1cccc2sc(NN)nc12,163.5
CSc1ccc2nc(NN)sc2c1,174.5
O=CNNC(=S)Nc1ccccc1F,148.5
CC(=O)NNC(=S)Nc1cc(C)ccc1Cl,151
c1ccc2c(c1)sc1nncn12,175.5
Cc1nnc2sc3cc(Cl)ccc3n12,187
C=C1C(=C)[C@H]2[C@@H]3CC[C@](O)(C(C)=O)[C@@]3(C)CC[C@H]2[C@]2(C)CCC(=O)C=C12,275
CCOC(=O)C(=O)Nc1cc(=O)c2ccccc2o1,168
COc1ccc(OCc2ccccc2)c(C(=O)OCc2ccccc2)c1,93.75
N#Cc1c(OCCO)cccc1[N+](=O)[O-],141
O=C(CNC(=O)OCc1ccccc1)OCc1ccccc1,72
CCC(=O)Nc1cccc(NC(=O)C(C)C)c1,174.5
CCC(=O)Nc1cccc(NC(=O)C2CC2)c1,185.5
COc1ccc2c(C(=O)CC(C)=O)c(OC)ccc2c1,88
CC(=O)CC(=O)c1ccc2c3c(cccc13)CC2,59
O=CC1=CC2=C(OC1)c1ccccc1S(=O)(=O)N2,109
Cc1coc2c(c1=O)N(C)S(=O)(=O)c1ccccc1-2,215
CN1c2c(occ(CO)c2=O)-c2ccccc2S1(=O)=O,203
O=C(CCl)c1ccc2c(c1)Cc1cc(C(=O)CCl)ccc1S2,176
O=C(CCCCl)c1ccc2c(c1)Cc1cc(C(=O)CCCCl)ccc1S2,115.5
C#CCOc1cccc(NC(=O)c2ccccc2C)c1,94
COc1cccc(NC(=O)c2ccccc2C)c1,142.5
CCCOc1cccc(NC(=O)c2ccccc2C)c1,93
N#Cc1coc2cc(O)ccc2c1=O,292.5
CC(C)NC(=O)c1coc2ccccc2c1=O,105
NC(=O)NC(=O)c1coc2ccccc2c1=O,208.5
NC(=O)c1coc2ccccc2c1=O,222.5
Cc1oc2cc(O)ccc2c(=O)c1C(=O)O,286.5
O=C(O)CCc1oc2cc(O)ccc2c(=O)c1C(=O)O,218.5
O=C(O)c1oc2cc(O)ccc2c(=O)c1C(=O)O,256
CC(=O)Oc1ccc2c(=O)c(C#N)c(C)oc2c1,140.5
Cc1oc2cc(O)ccc2c(=O)c1C#N,300
